timestamp, light1, light2, light3, UUID 
1498223454816,400,3994,400,,80ec3f676e17debf
1498223454816,400,3994,400,,80ec3f676e17debf
1498223454997,404,4013,404,,80ec3f676e17debf
1498223454997,404,4013,404,,80ec3f676e17debf
1498223455179,409,3983,409,,80ec3f676e17debf
1498223455179,409,3983,409,,80ec3f676e17debf
1498223455356,402,3965,402,,80ec3f676e17debf
1498223455356,402,3965,402,,80ec3f676e17debf
1498223455536,407,4013,407,,80ec3f676e17debf
1498223455536,407,4013,407,,80ec3f676e17debf
1498223455716,409,3983,409,,80ec3f676e17debf
1498223455896,402,3965,402,,80ec3f676e17debf
1498223455896,402,3965,402,,80ec3f676e17debf
1498223456079,409,3983,409,,80ec3f676e17debf
1498223456079,409,3983,409,,80ec3f676e17debf
1498223456257,409,3983,409,,80ec3f676e17debf
1498223456257,409,3983,409,,80ec3f676e17debf
1498223456439,402,3965,402,,80ec3f676e17debf
1498223456439,402,3965,402,,80ec3f676e17debf
1498223456617,409,3983,409,,80ec3f676e17debf
1498223456797,409,3983,409,,80ec3f676e17debf
1498223456797,409,3983,409,,80ec3f676e17debf
1498223456977,407,4013,407,,80ec3f676e17debf
1498223456977,407,4013,407,,80ec3f676e17debf
1498223457156,413,4002,413,,80ec3f676e17debf
1498223457156,413,4002,413,,80ec3f676e17debf
1498223457337,409,3983,409,,80ec3f676e17debf
1498223457337,409,3983,409,,80ec3f676e17debf
1498223457516,416,4002,416,,80ec3f676e17debf
1498223457697,418,3973,418,,80ec3f676e17debf
1498223457697,418,3973,418,,80ec3f676e17debf
1498223457878,409,3983,409,,80ec3f676e17debf
1498223457878,409,3983,409,,80ec3f676e17debf
1498223458064,409,3983,409,,80ec3f676e17debf
1498223458064,409,3983,409,,80ec3f676e17debf
1498223458237,418,3973,418,,80ec3f676e17debf
1498223458237,418,3973,418,,80ec3f676e17debf
1498223458417,411,3955,411,,80ec3f676e17debf
1498223458597,415,3955,415,,80ec3f676e17debf
1498223458597,415,3955,415,,80ec3f676e17debf
1498223458777,416,4002,416,,80ec3f676e17debf
1498223458777,416,4002,416,,80ec3f676e17debf
1498223458957,408,3936,408,,80ec3f676e17debf
1498223458957,408,3936,408,,80ec3f676e17debf
1498223459137,409,3983,409,,80ec3f676e17debf
1498223459137,409,3983,409,,80ec3f676e17debf
1498223459323,418,3973,418,,80ec3f676e17debf
1498223459502,402,3965,402,,80ec3f676e17debf
1498223459502,402,3965,402,,80ec3f676e17debf
1498223459678,415,3955,415,,80ec3f676e17debf
1498223459678,415,3955,415,,80ec3f676e17debf
1498223459866,408,3936,408,,80ec3f676e17debf
1498223459866,408,3936,408,,80ec3f676e17debf
1498223460218,402,3965,402,,80ec3f676e17debf
1498223460398,404,3936,404,,80ec3f676e17debf
1498223460398,404,3936,404,,80ec3f676e17debf
1498223460577,392,3925,392,,80ec3f676e17debf
1498223460577,392,3925,392,,80ec3f676e17debf
1498223460757,401,3916,401,,80ec3f676e17debf
1498223460757,401,3916,401,,80ec3f676e17debf
1498223460938,409,3907,409,,80ec3f676e17debf
1498223460938,409,3907,409,,80ec3f676e17debf
1498223461117,390,3896,390,,80ec3f676e17debf
1498223461298,401,3916,401,,80ec3f676e17debf
1498223461298,401,3916,401,,80ec3f676e17debf
1498223461477,403,3888,403,,80ec3f676e17debf
